frame,x,y,is_really_mir,selected_mir_type
49,872.7106674,303.8643128,0,0
49,871.9827962,314.6136932,0,0
49,873.7872099,697.1241229,0,0
49,874.494078,950.0346158,1,0
49,875.1979638,962.8706579,0,0
49,877.852427,384.4477145,0,0
49,877.4917732,391.8392674,1,1
49,886.1817197,568.1193192,0,1
49,890.5538727,574.9023999,0,2
49,893.472373,625.4953467,0,2
49,895.5507811,607.4588984,1,1
49,896.8394243,11.55426137,0,1
49,896.0559135,639.6765955,1,2
49,901.6226604,374.0783504,0,2
49,903.0691458,923.1675537,1,0
49,905.0047121,187.080862,0,0
49,908.2389048,451.9878638,1,2
49,910.0171578,789.4289772,1,2
49,909.8808644,796.5512674,0,2
49,910.6514068,944.2928882,1,2
49,911.8592653,275.6614903,0,2
49,913.3313446,287.063691,1,2
49,919.3731869,23.46150077,0,2
49,920.5687349,798.7868408,1,0
49,921.1750112,810.91359,0,0
49,921.2751982,877.1293409,0,0
49,924.9822262,842.257945,1,2
49,925.2024667,889.4518827,1,2
49,935.1046814,141.625315,0,2
49,936.893854,937.0571095,0,2
49,940.4160345,374.9067124,0,0
49,941.9435784,269.2215335,1,2
49,947.6148759,702.8562934,0,2
49,953.584965,57.89009294,0,2
49,955.2215862,71.62261354,0,2
49,957.6233326,264.1625526,0,2
49,958.1637312,705.4780871,0,2
49,958.1402452,927.0249732,0,0
49,960.0304369,788.1478148,1,0
49,960.6145856,798.6328071,0,0
49,967.6747465,60.05104531,1,2
49,978.1278952,759.406752,0,2
49,987.2494848,888.1117223,0,2
49,990.5182514,71.80770978,0,2
49,993.9513012,64.81394377,0,2
49,1011.439301,787.2651645,0,2
49,1015.329627,222.6989445,0,2
101,10.7428759,819.8356777,0,2
101,14.76885162,459.074969,0,2
101,17.11590005,432.507036,0,2
101,20.07604302,11.31564798,0,2
101,29.71267028,565.5026989,0,2
101,31.72763618,451.0904955,0,2
101,32.17447831,439.6617037,1,0
101,37.68363673,119.8279216,1,1
101,38.23293309,636.3142314,1,2
101,38.43922583,993.4169604,0,2
101,39.85248567,568.0755595,0,0
101,42.25297247,430.303831,0,0
101,48.91120656,940.5394981,0,0
101,49.46219662,929.2954916,1,0
101,62.34792339,129.5643136,0,0
101,63.84646633,950.6997438,0,0
101,69.44507051,285.7388155,1,1
101,71.32057276,233.2294736,0,1
101,76.75252602,257.6547242,0,1
101,76.25224835,693.8353911,1,0
101,79.47364097,375.6371265,0,0
101,89.45980574,485.9636167,1,1
101,92.14261293,675.0677811,0,1
101,101.7799595,162.2144879,1,1
101,101.5501455,796.0586619,1,0
101,101.096149,807.0663922,0,0
101,108.6909516,85.82779813,1,2
101,110.9276399,445.9419576,1,0
101,110.5426755,456.8803474,0,0
101,114.2123551,673.3641087,0,0
101,114.0766144,665.2450097,0,0
101,118.6471332,53.32663121,1,0
101,118.9082318,757.09313,0,0
101,119.2540893,744.7011222,1,0
101,119.3116268,942.1189287,0,0
101,121.7081481,268.202282,0,0
101,121.1798886,279.450223,0,0
101,121.1711841,470.4347432,0,0
101,133.2288099,805.3807729,0,0
101,134.7914091,376.3819369,1,1
101,136.2069252,340.8487815,0,1
101,145.028038,710.0192433,1,2
101,145.6985783,894.8694982,1,0
101,153.0208085,153.6260108,0,0
101,154.978836,54.43779764,0,0
101,154.7205276,801.5768642,0,0
101,158.9335179,244.0024729,0,0
101,159.2490542,124.2022442,0,0
101,161.5545135,997.6117933,0,0
101,162.4893365,901.4079939,0,0
101,162.1364353,984.6344881,0,0
101,170.2519383,772.8472814,0,0
101,178.7948281,343.3485424,0,0
101,179.5907536,332.7852688,0,0
101,180.6212459,688.6282233,1,2
101,182.3876266,413.4272,0,2
101,183.1175428,402.5497761,1,0
101,185.3342608,494.7981635,1,0
101,185.7239356,505.8271781,0,0
101,192.1713774,447.8669767,1,2
101,191.2268232,919.6606661,1,1
101,201.5308478,672.3170439,0,0
101,201.9643594,252.132142,0,0
101,202.4754636,335.2819802,0,0
101,206.6341972,515.7120714,0,0
101,213.491545,848.0318657,1,0
101,215.0799443,944.8518229,0,0
101,219.2086615,970.3954669,0,0
101,218.8689604,171.7746806,1,0
101,219.0037877,182.3795836,0,0
101,220.9807838,317.5915424,0,0
101,221.7746317,962.177719,1,2
101,223.3808487,149.7717945,1,0
101,223.895469,265.0641272,0,0
101,230.9993101,232.6650951,1,2
101,236.1438936,297.0288943,1,2
101,235.3847071,499.6625913,0,1
101,238.4416108,410.2944507,0,1
101,238.7338566,84.68817029,0,1
101,240.712847,396.271906,0,1
101,244.0381771,826.1809299,0,1
101,247.1780834,245.7124212,0,1
101,247.6888316,946.6100834,0,1
101,249.8482417,218.3465458,0,1
101,249.7295594,844.6098599,0,1
101,252.5140489,431.3779142,1,1
101,260.3190109,196.1388085,1,2
101,260.9694686,203.1863477,0,2
101,266.6984505,967.4114156,1,2
101,272.7418618,278.9322113,0,2
101,274.1784947,525.8072463,1,2
101,274.0315978,533.0514566,0,2
101,275.05986,365.5948396,0,2
101,280.4706535,770.4345911,1,0
101,280.3851725,781.8690914,0,0
101,283.5130396,628.8057228,0,1
101,290.1530241,739.3025233,0,0
101,295.7578616,466.5527293,0,0
101,297.5346797,618.8379009,1,2
101,299.3759432,405.1811474,1,2
101,305.46774,316.2669446,1,2
101,312.6010696,929.1861452,1,2
101,313.1519077,892.0737023,0,2
101,318.5616789,945.3570242,1,2
101,319.8624712,279.3166328,1,0
101,319.6220816,290.8128225,0,0
101,319.2277123,856.6280358,1,2
101,321.3116026,926.012061,0,2
101,323.4448189,409.3885143,0,2
101,324.8615135,535.0856242,0,2
101,328.1812196,523.551484,0,2
101,325.6915606,652.8447965,1,2
101,331.6988126,604.5596173,0,2
101,329.6768861,876.9059542,1,2
101,330.2577123,624.1964907,0,1
101,329.1791531,523.551484,0,1
101,331.0924557,523.551484,1,2
101,332.4388055,396.1045394,0,2
101,333.602217,407.6156748,0,2
101,334.6713301,593.0398702,1,0
101,339.9619389,430.7391095,1,0
101,339.5327558,441.7801758,0,0
101,344.3179181,211.9039225,1,2
101,344.164121,270.3995327,0,2
101,348.7463923,720.4107767,0,2
101,348.9465025,708.614483,1,0
101,350.8575353,233.5220784,0,0
101,352.7036903,457.9189234,0,0
101,353.0869289,966.6700774,0,0
101,360.674548,797.3249189,1,0
101,361.0511239,809.2314969,0,0
101,362.1280966,441.2658365,1,0
101,362.4741717,452.8295521,0,0
101,365.1323263,712.3888257,1,2
101,365.6743176,760.6955851,1,2
101,366.4856015,749.6681483,1,0
101,371.0184586,608.2125872,1,0
101,370.9941553,619.5700846,0,0
101,378.4871558,644.5033222,0,0
101,379.8052356,657.6680534,1,1
101,384.5677141,48.22978693,0,1
101,385.7203965,37.11057272,0,1
101,387.5616865,746.7004313,1,2
101,392.7148779,143.0985745,1,0
101,392.5330598,155.2013171,0,0
101,396.349341,635.1731634,0,0
101,396.8869098,947.0259929,0,2
101,400.8925191,596.364489,1,0
101,400.7099087,607.7254465,1,0
101,405.4162954,159.1080119,1,2
101,407.6438044,930.9166299,0,2
101,411.6676571,766.1853084,0,0
101,411.443497,772.4285356,0,0
101,411.7926754,766.1853084,0,0
101,414.2783141,557.5225314,0,0
101,424.7650238,264.2748194,1,0
101,425.1047343,275.7789287,1,0
101,427.3832223,893.2769331,0,0
101,429.8249444,598.1788162,1,2
101,433.3890235,461.1408454,1,2
101,436.0688436,311.1802667,1,0
101,435.4824407,321.8621152,0,0
101,438.5072607,586.8892218,1,2
101,439.7043811,961.1275802,1,2
101,442.9658259,135.4595211,0,2
101,442.64492,308.629849,1,0
101,442.99562,319.6816955,1,0
101,445.1814956,143.0179471,1,1
101,449.2063876,489.6072829,0,1
101,452.3455703,191.8333707,0,1
101,452.1810649,203.4739511,0,1
101,450.7733217,872.6316766,0,1
101,451.8401534,467.0541111,0,1
101,451.7492071,191.8333707,0,1
101,453.2256974,197.8403915,0,1
101,456.0940513,1002.824089,0,1
101,455.7109745,203.4739511,0,1
101,458.2319271,481.755076,0,1
101,458.5392705,493.5500686,0,1
101,459.0007014,502.2528471,1,0
101,459.343292,513.3430451,1,0
101,460.5985916,81.26584272,1,0
101,462.0925121,218.8131124,0,0
101,462.0181184,292.3437346,1,1
101,466.3810385,567.5302062,0,1
101,466.9102698,675.7422931,1,2
101,467.0681735,161.6401135,1,2
101,470.640205,760.8163309,0,2
101,471.2269627,656.4137846,0,2
101,471.492814,669.1714605,0,2
101,475.69795,835.5840378,0,2
101,476.520986,846.1775865,0,2
101,478.3520703,757.1134947,0,2
101,479.9287058,486.4577075,0,2
101,480.5263038,237.9768557,0,2
101,481.681694,992.1944462,0,2
101,485.6580074,977.5420122,0,2
101,489.2471833,365.0475951,1,0
101,489.8586963,377.4154901,0,0
101,491.4025913,211.7932705,0,0
101,491.2441975,218.0157489,0,0
101,491.1081241,211.7932705,0,0
101,492.6732966,277.7453572,1,2
101,494.2856811,650.9071693,1,2
101,494.7465789,663.0658272,0,2
101,496.077434,886.9608757,0,2
101,496.8710838,318.8881343,0,2
101,497.2796731,330.465084,0,2
101,504.5613972,564.9078866,1,2
101,504.5601007,736.2249531,1,2
101,507.9871544,616.8836998,0,2
101,515.771812,330.0499797,1,2
101,520.2229628,124.6766509,1,2
101,528.8394486,138.1630213,0,2
101,529.5817145,123.6051549,1,1
101,532.6860452,99.65953737,1,1
101,534.9175735,528.5314746,0,1
101,536.9099057,789.1710989,0,1
101,538.7292945,669.4195347,0,1
101,545.4116195,331.5957634,0,1
101,545.8037424,782.2158222,0,1
101,545.4399317,958.5975629,0,1
101,546.1237104,770.8276902,1,0
101,546.2242732,946.3025808,1,0
101,549.401383,818.2694179,0,0
101,558.7399073,251.8636943,0,0
101,558.4910316,259.2354005,0,0
101,559.9675236,874.5034094,0,1
101,560.8581521,467.3472869,0,1
101,563.9734186,165.053862,1,2
101,568.8988631,883.3548089,1,2
101,573.3553681,782.986774,0,2
101,575.4756774,794.764107,0,2
101,579.0243476,214.8740596,0,2
101,578.4287909,248.0420732,0,2
101,578.908651,577.7460123,0,2
101,579.7630527,203.6048624,0,2
101,579.5340594,883.6951075,0,2
101,579.8613649,928.7118417,0,2
101,582.5435485,734.2666493,0,0
101,583.8625818,877.4844075,1,0
101,584.3454889,66.34900811,1,0
101,584.7006594,896.6311315,0,0
101,588.858292,499.3231796,0,0
101,589.9284173,482.507024,0,0
101,590.1163095,428.6344496,0,0
101,591.4895829,278.4175115,1,0
101,591.2374784,289.1860968,0,0
101,595.6378399,584.7364661,0,0
101,595.1192499,878.3032945,0,0
101,596.6350445,831.6318857,1,1
101,603.2988523,52.58696726,1,1
101,606.5504437,878.4356994,1,0
101,607.1034321,890.368237,1,0
101,608.2045333,673.2498607,1,0
101,608.8371397,683.9781771,1,0
101,609.1068409,463.363193,1,0
101,609.7072369,474.7079723,1,0
101,612.4738074,586.9521859,0,0
101,619.5982398,685.3914617,0,0
101,620.3054134,697.418078,0,0
101,623.1540327,761.0578965,0,0
101,628.0119395,748.5419117,0,0
101,630.9830579,764.5449931,0,0
101,632.7993012,150.2703701,0,0
101,633.753817,727.1455014,0,0
101,637.6362723,526.208361,1,1
101,640.2408545,661.2187258,1,1
101,640.6417984,674.0577961,0,0
101,640.1459377,685.3557453,0,0
101,642.8245372,243.358409,0,0
101,643.0151257,231.8952967,1,0
101,645.7506752,83.26403017,1,0
101,645.7751645,729.0700084,0,0
101,646.608526,384.0012511,0,0
101,647.2418312,395.6083694,0,0
101,647.2158347,417.0542257,0,0
101,647.232929,428.4565681,0,0
101,650.240417,259.6896488,0,0
101,648.9482517,271.0878704,0,0
101,650.5304862,204.3627092,0,0
101,651.5139695,252.8474755,0,0
101,655.3289418,353.2684192,1,0
101,655.1847742,761.8566203,1,0
101,655.2254275,774.5848714,0,0
101,656.330385,364.2364911,0,0
101,660.855742,412.9212317,1,0
101,661.3042074,424.6712318,0,0
101,661.1158429,704.9527704,0,0
101,662.3956145,716.8021069,0,0
101,668.8392254,520.6339985,1,0
101,669.2133653,530.8626471,1,0
101,670.3079957,544.9755707,1,1
101,669.933352,618.7476956,1,1
101,669.1662077,749.743051,1,0
101,669.2324773,761.4020578,0,0
101,671.6015919,839.7756191,0,0
101,676.360142,18.57702458,0,0
101,676.1330996,680.1958044,0,0
101,681.0014116,145.0297159,0,0
101,681.7454498,988.7834202,0,0
101,683.0037508,891.9704508,1,2
101,688.6535024,177.0293848,0,2
101,688.3543882,536.3325053,0,2
101,695.8019247,611.8639829,1,2
101,695.3898083,619.5768922,0,2
101,699.6153159,862.9043675,0,2
101,701.9083715,88.5239015,0,2
101,707.7920196,990.7069617,0,2
101,711.4385635,734.7640017,0,2
101,715.061147,221.6319288,0,2
101,715.0737024,312.8349329,0,2
101,716.8467958,901.2864559,0,2
101,722.972821,866.3294601,1,1
101,727.7971996,205.7763617,1,1
101,728.4173735,462.5671277,0,1
101,728.6422368,600.3145962,0,1
101,729.8571916,176.7954972,0,1
101,729.6993786,346.622063,1,1
101,733.7250031,163.6369539,1,1
101,744.0363011,876.8655071,0,1
101,747.9143715,319.5434022,0,1
101,750.3455172,796.1894979,0,1
101,752.2379286,453.98721,0,1
101,753.8684628,626.0066266,0,1
101,758.2009294,543.360555,0,1
101,757.500593,441.9107204,0,1
101,755.0110602,533.3096194,1,0
101,759.5026168,435.3093146,1,2
101,758.1474145,435.3093146,0,2
101,760.945836,524.2246002,0,2
101,761.3433102,554.5720186,0,2
101,765.5237767,451.0583587,1,2
101,765.819421,458.0591747,0,2
101,767.4596075,254.1037262,0,2
101,768.00742,637.2818446,0,2
101,770.9396881,132.5499271,0,2
101,773.6869806,904.8178331,0,2
101,775.2310036,917.8927135,1,1
101,777.5187726,722.6653164,0,1
101,779.4379241,174.646966,0,1
101,781.0343129,911.8795411,0,1
101,786.4345763,405.0438615,0,1
101,791.9526295,309.0193082,1,0
101,792.3230965,570.4605979,1,2
101,792.1112797,577.5010392,0,2
101,794.6231705,679.3017052,0,2
101,795.3474357,961.3331527,0,2
101,798.047125,116.6349563,0,2
101,802.2145612,747.3809509,1,2
101,807.5293547,689.6160313,0,2
101,810.006743,61.58012236,1,2
101,816.0529114,821.5746546,0,2
101,816.6821885,519.081106,1,0
101,816.6314307,531.1358763,0,0
101,818.1904515,144.2555918,1,2
101,821.6538208,899.222242,1,0
101,824.5112618,99.37588988,0,0
101,826.9585151,226.1406998,0,0
101,826.9009932,752.6387518,0,0
101,827.4950103,739.9151316,1,0
101,831.8074281,134.2111105,1,0
101,831.0711081,523.3450717,1,2
101,830.9670671,530.7581957,0,2
101,832.2838972,867.4575619,1,2
101,835.5195591,61.95180205,0,2
101,837.5622351,360.3236445,1,2
101,839.5220464,291.3465051,0,2
101,840.5811716,422.5829894,0,2
101,842.0413376,138.1437465,0,2
101,846.9543423,217.893771,0,2
101,846.838434,722.8380698,0,2
101,848.6441943,685.5657889,1,0
101,849.9540738,151.6281729,0,0
101,849.5059608,697.2050421,0,0
101,852.3507943,773.1236713,1,0
101,852.8023609,786.0269133,0,0
101,854.3542657,755.2363487,0,0
101,863.4898479,992.7117839,0,0
101,864.5610761,451.7451631,0,0
101,868.5589804,439.1022594,0,2
101,870.4899723,446.1683925,0,2
101,869.8048171,1000.561239,0,2
101,876.9356769,85.18592979,1,1
101,885.7392962,699.2437976,1,1
101,889.7268481,96.77884529,0,1
101,890.6876085,493.8801668,1,0
101,891.3444391,505.4157076,0,0
101,893.9172439,881.0086145,0,0
101,895.9862463,424.399198,0,0
101,906.1794036,982.3539956,1,2
101,907.9068379,309.3864718,0,2
101,908.3357478,655.7866106,1,2
101,910.9344516,146.9586722,1,2
101,910.5277015,714.6429397,0,2
101,918.9383258,846.3164547,0,0
101,918.778412,861.6501648,0,0
101,922.2090854,369.0691675,0,0
101,922.6191308,379.2646283,0,0
101,922.9903561,627.5109342,1,2
101,931.0939611,704.0718388,1,2
101,940.5570008,215.7351244,1,0
101,940.9928547,226.9872213,0,0
101,943.849293,566.1025529,0,0
101,943.1573069,871.2597256,0,0
101,944.8457008,554.5639356,1,0
101,945.6386935,363.0804843,1,2
101,945.7636147,370.2238318,0,2
101,949.3206334,502.7570653,0,2
101,950.0375283,509.8988005,0,2
101,953.0770731,188.1046773,0,2
101,954.4774344,447.8002691,0,2
101,954.6039827,903.8366756,0,2
101,958.3474162,412.6266053,1,2
101,959.0092378,420.2951307,0,2
101,960.9820276,365.7904993,0,2
101,962.5647156,472.5062578,0,2
101,965.0173051,928.7703744,1,0
101,967.0270213,313.9349358,1,0
101,984.8847722,708.1718399,0,0
101,987.8341879,400.0117333,0,0
101,987.9179993,721.4044362,0,0
101,991.017743,590.9699573,0,2
101,996.6294869,139.556498,0,2
101,996.9676614,791.7721627,1,0
101,999.2221584,803.7490573,0,0
101,1000.294135,315.8655837,0,0
101,1001.10715,150.0639927,0,0
101,1001.028439,327.2210955,0,0
101,1004.026104,850.2699397,1,2
101,1004.953411,733.8214191,1,2
101,1004.956812,923.5059061,1,0
101,1008.255135,828.4411192,0,2
101,1011.551937,415.6116569,0,2
101,1012.353786,41.74373209,0,2
101,1015.548405,204.7178366,0,2
101,1016.574538,666.1060133,0,2
141,6.817995365,705.7500509,0,2
141,6.458723984,940.7177905,1,2
141,6.488596845,947.8388784,0,2
141,10.27460519,964.6863187,0,2
141,11.58192583,308.4337029,0,2
141,13.45543379,196.8528557,0,0
141,13.49338285,206.2248046,0,0
141,13.91841468,933.286769,0,0
141,14.48201559,672.3869732,0,0
141,20.91935794,799.7157857,0,0
141,27.58275921,105.6676367,0,0
141,28.86640483,834.1620768,0,0
141,30.84438553,146.5297335,0,0
141,31.77636675,287.8182948,0,0
141,32.99777589,644.364901,0,0
141,33.07636701,578.9844741,0,2
141,33.2239259,632.7679262,1,0
141,36.92649778,300.0801762,0,0
141,37.51076492,431.3429532,0,0
141,45.35858887,948.4826057,0,0
141,45.51925429,962.8664275,0,0
141,46.51822996,409.2309281,0,0
141,47.12477962,743.9753741,0,0
141,56.69511508,176.5075939,0,0
141,56.27257792,244.8749631,1,0
141,56.43843375,255.0577827,0,0
141,56.13513777,709.669606,1,0
141,56.32341796,720.7933863,0,0
141,62.95644258,888.6990346,0,0
141,66.58614372,484.1474603,1,0
141,66.45086037,495.5750497,0,0
141,67.17784733,985.3390889,0,0
141,69.75344421,671.7766282,0,0
141,70.51578435,504.5569319,1,0
141,70.41863946,660.1041535,1,0
141,74.11423123,909.736349,0,0
141,75.41248272,896.5691005,1,0
141,77.98954654,826.3906072,0,0
141,78.07567368,333.3990067,1,2
141,83.86219335,230.3567862,0,2
141,90.57493714,987.1592209,0,2
141,95.30567692,760.9505129,0,2
141,96.9837654,697.1144449,0,1
141,99.42098072,415.7522134,0,1
141,102.7239265,625.0935463,1,1
141,104.4984736,542.8628406,0,1
141,107.0652807,716.4365159,0,1
141,110.5636207,53.16732794,0,1
141,111.6228826,261.0210708,1,2
141,112.478604,883.7800788,0,2
141,116.0485435,107.8927803,1,2
141,119.5430311,252.8216116,0,2
141,119.8502299,679.1885607,0,2
141,120.9019476,666.9803442,1,0
141,120.9269742,96.97294556,0,0
141,131.6472061,599.0149876,1,2
141,132.0239581,606.4470565,0,2
141,138.5067904,265.6067442,0,2
141,140.2151763,744.1014092,0,2
141,145.1730041,492.6831063,0,2
141,146.1994291,480.6231741,1,0
141,147.8506629,816.2373995,0,0
141,148.9712358,191.0035421,0,2
141,149.5584604,278.5837265,0,2
141,150.4973893,133.1744639,1,2
141,153.6142073,479.6672106,0,2
141,156.6516685,103.1784773,1,1
141,157.1350565,830.7356782,1,2
141,158.7686756,217.6436929,0,2
141,160.2648748,206.288728,1,0
141,160.4002102,289.6068529,0,0
141,160.7072658,662.5690269,0,0
141,161.6267435,309.9734583,1,2
141,161.4507237,317.2764987,0,2
141,172.2112438,675.3730294,0,0
141,173.7090841,621.3346389,0,0
141,173.9197003,767.0894523,0,0
141,174.5067557,610.8245552,0,0
141,176.853876,146.4372085,1,0
141,176.9347874,157.5200951,0,0
141,181.1729756,714.2488429,1,2
141,182.5392108,626.1090125,0,2
141,184.636627,557.8964335,1,1
141,185.4616941,327.8338721,1,1
141,185.792297,384.5822005,0,1
141,187.4808697,311.1358223,1,2
141,187.2311177,397.8588798,1,0
141,187.0754971,409.3496141,0,0
141,188.8595215,179.0818277,0,0
141,188.5542497,971.4243541,0,0
141,189.0914869,872.0157632,0,0
141,191.0479449,295.9703839,0,0
141,193.5095681,502.6887437,0,0
141,193.5015736,786.4533511,1,2
141,197.6164246,225.6475374,1,0
141,197.2845345,236.396759,0,0
141,198.6260315,672.0341577,1,0
141,199.0461679,683.8181702,0,0
141,200.7193671,304.894044,0,0
141,209.4301468,847.0076984,0,0
141,213.9748646,366.5818984,0,0
141,214.7968991,590.596878,1,0
141,216.1973744,602.1924566,0,0
141,216.1255935,793.5280302,1,0
141,222.8664496,640.3288585,0,0
141,226.2990119,293.5761618,1,2
141,231.6344775,429.9498191,0,2
141,232.0811528,419.289401,0,2
141,233.1051082,794.9821296,0,2
141,234.0233718,640.9628156,1,0
141,233.4599455,652.1569578,0,0
141,233.1487367,828.2838641,0,0
141,233.8895853,808.2383672,0,0
141,235.2581228,739.8472002,0,0
141,236.5726845,37.07674907,0,0
141,244.3749444,372.6473961,1,0
141,244.0641878,383.6702964,0,0
141,245.2989931,742.0188069,1,0
141,245.6739226,754.350196,0,0
141,246.2542033,794.5699455,1,0
141,246.1140687,806.8506659,0,0
141,249.1420544,398.6725546,1,0
141,248.9516871,410.5654182,0,0
141,252.677234,82.31104567,0,0
141,253.9124112,326.1760078,0,0
141,256.4062115,269.4277678,0,0
141,261.0637896,706.4054834,1,0
141,260.9649498,717.6885861,0,0
141,265.8590422,758.7130584,0,0
141,266.9411759,89.12370189,0,0
141,265.8776976,747.2490668,1,0
141,269.92033,102.265623,0,0
141,272.4593506,577.4667375,1,0
141,272.9102132,588.6279198,0,0
141,276.8532478,705.8752794,0,0
141,275.2721308,921.5344604,1,0
141,275.0557595,932.7679993,0,0
141,276.9546248,320.9778042,0,0
141,276.4511977,361.0923642,0,0
141,280.6662495,712.8802838,0,0
141,282.4766884,800.7186324,1,0
141,282.1362258,813.5544308,0,0
141,293.6874905,73.02603281,0,0
141,296.7451724,650.986003,1,2
141,297.6103166,44.49827161,1,2
141,298.0121455,83.48644988,1,0
141,298.8240805,650.986003,0,0
141,298.1817481,58.97846296,1,1
141,298.4729927,93.47398595,0,1
141,298.936218,683.0413191,1,2
141,302.9924528,647.5613828,1,0
141,300.0500407,657.2883926,0,0
141,306.6806618,775.5199554,0,0
141,308.9941279,214.0420488,0,0
141,309.622195,225.3532544,0,0
141,308.7279705,348.6590963,0,0
141,309.7133183,595.6880253,0,0
141,309.2477426,605.0200129,0,0
141,311.8817609,225.3532544,0,0
141,310.6941735,663.3332738,1,2
141,313.3684084,182.9194214,1,2
141,313.1721477,189.9282098,0,2
141,314.6386356,205.0652102,1,1
141,313.2349737,227.0639697,0,1
141,317.5253635,239.5077154,0,1
141,317.2727155,684.6508895,0,1
141,322.5921787,541.9758657,0,1
141,324.9496924,655.6343559,1,2
141,326.3530328,35.67466072,0,2
141,328.7564876,739.1175296,1,0
141,329.2446431,750.7182727,0,0
141,330.7224424,9.111305168,0,0
141,330.7266858,73.12999238,0,0
141,330.8279397,206.277176,1,0
141,333.352694,326.413671,1,2
141,340.5643972,106.8710628,1,0
141,340.4463725,117.5313536,0,0
141,340.5367297,618.8712835,1,0
141,340.0484563,630.9454686,0,0
141,340.19366,889.9036518,0,0
141,341.2928313,562.7921548,1,0
141,341.839064,574.6530829,0,0
141,343.8915311,407.5961898,1,2
141,344.1428277,414.6865236,0,2
141,349.3207686,85.53088896,0,2
141,347.1237986,384.8592001,0,2
141,348.7677686,357.7948425,1,2
141,348.1314461,373.4723909,1,0
141,349.9413775,27.91998127,0,0
141,352.4166826,73.40801316,1,0
141,354.0151295,209.6615208,0,0
141,364.1593319,22.68648291,1,2
141,365.5501331,136.647123,0,2
141,366.2340933,147.7627632,0,2
141,368.4248806,412.2483838,0,2
141,370.0797044,468.9564474,1,2
141,370.3300412,476.2461576,0,2
141,372.7854061,525.1774297,0,2
141,375.4008205,147.6468804,0,2
141,378.822144,393.4591215,1,2
141,381.4598743,990.5328271,1,2
141,385.4037918,23.37589916,0,2
141,393.5038075,95.94783278,1,0
141,393.4766817,106.3791209,0,0
141,402.2998092,544.6607587,1,2
141,416.1261345,363.8593791,0,2
141,415.4975681,375.4804549,0,2
141,417.7584937,682.7430236,0,2
141,422.2086738,381.1360489,0,2
141,431.4189464,494.5436238,0,2
141,431.1283294,252.550506,0,2
141,431.9975847,854.0429907,1,0
141,432.0584186,866.1198288,0,0
141,433.5223857,411.0818063,1,0
141,434.4649086,421.0817888,0,0
141,434.6275145,482.6881031,1,0
141,436.4442516,803.0746606,0,2
141,437.6804925,717.7738893,0,2
141,438.1168528,810.2875836,0,2
141,440.9402842,466.2416167,0,2
141,441.1792114,541.457745,0,2
141,447.8278406,592.4404081,0,2
141,449.928922,692.0486043,1,0
141,450.5096982,703.299631,0,0
141,452.9809598,613.6624742,0,2
141,457.5219232,529.6354031,1,2
141,458.4391267,529.6354031,1,2
141,460.8816845,299.0894768,0,2
141,458.8701774,535.8643315,0,2
141,463.9153636,947.921098,0,2
141,464.6089146,316.5159471,0,2
141,469.7597972,78.04046836,1,2
141,469.7277105,86.13305722,0,2
141,475.3258519,198.5260138,1,0
141,475.2817545,208.8693904,0,0
141,484.415558,714.1893151,1,0
141,486.9172262,55.4696077,0,0
141,487.8833422,446.085031,0,0
141,489.5945685,155.6069373,1,2
141,492.0859567,878.5583252,0,2
141,491.7845431,438.3206473,0,2
141,494.4860271,1001.249231,1,2
141,497.9730644,637.662367,1,0
141,498.521429,648.6125389,0,0
141,500.5986997,440.972713,0,0
141,502.2646648,122.0005424,0,0
141,503.1811486,113.8800573,1,2
141,505.9113523,295.3934029,0,2
141,506.6660296,6.027338142,0,2
141,507.9141502,927.4878269,0,2
141,508.0058203,935.0828215,0,2
141,508.1711797,953.1679601,1,2
141,514.0219371,579.6234839,0,2
141,516.3398443,780.4858871,0,2
141,516.5917074,933.2515218,0,2
141,519.6377639,945.3301945,0,2
141,521.2420672,332.1358039,1,2
141,520.2860821,831.6334557,0,2
141,522.2980707,956.896444,0,2
141,526.6149061,182.3718953,0,2
141,529.9667774,471.6013436,1,0
141,529.5705428,495.9006399,1,0
141,529.7887096,507.4562934,0,0
141,530.6363493,745.4631789,0,0
141,530.9884982,482.4801844,0,0
141,532.3837949,77.78109649,0,1
141,532.9027842,90.32811746,0,1
141,544.8612316,948.5429491,1,1
141,553.594302,568.051362,0,1
141,555.4483584,189.1891979,0,1
141,560.3496985,93.06812812,0,1
141,561.0508577,996.9944333,0,1
141,562.2548574,544.37504,1,0
141,562.1531485,556.1846451,0,0
141,566.646231,586.559817,1,0
141,566.2874252,598.5134188,1,0
141,566.3107357,673.7190041,0,0
141,566.226431,685.6621416,0,0
141,567.1959956,765.8407645,0,0
141,568.8022201,890.0127786,0,0
141,571.179446,540.6465017,0,0
141,589.2923003,241.7271344,1,0
141,589.3151147,252.7220961,0,0
141,591.3580386,853.2856395,1,2
141,594.3331888,224.8510042,0,2
141,594.5004972,707.3053977,0,2
141,604.968621,727.3385593,0,2
141,606.0369605,189.4764284,1,2
141,608.4420964,489.322572,1,2
141,610.835182,496.3145899,0,2
141,610.0153709,1001.980833,1,2
141,612.1117164,146.0285794,0,2
141,617.1195935,184.7987033,0,2
141,620.5860621,488.6265788,0,2
141,621.0594235,929.4798967,1,0
141,621.0344125,941.7799724,1,0
141,625.720205,317.9831762,1,2
141,625.7642808,586.47641,0,2
141,629.8520178,570.2341086,0,2
141,632.8838132,631.9608214,1,2
